Name,A,B,CDHSi,G,D,CDHSs,CDHS,Cls
Kepler-124 d,0.9,0.1,1.087,0.1,0.9,0.8708,1.0848,non-habitable
Kepler-125 b,0.9,0.1,2.2672,0.1,0.9,1.301,2.2575,non-habitable
Kepler-125 c,0.1,0.9,0.7938,0.1,0.9,0.9898,0.7958,non-habitable
Kepler-126 b,0.9,0.1,1.3898,0.1,0.9,1.8988,1.3949,non-habitable
Kepler-126 c,0.9,0.1,1.4447,0.1,0.9,1.5424,1.4457,non-habitable
Kepler-127 b,0.9,0.1,1.4634,0.2,0.8,0.8879,1.4576,non-habitable
Kepler-127 c,0.9,0.1,2.296,0.2,0.8,0.8655,2.2817,non-habitable
Kepler-128 b,0.1,0.9,15.4566,0.1,0.9,2.0347,15.3224,non-habitable
Kepler-128 c,0.1,0.9,16.9096,0.1,0.9,1.8232,16.7587,non-habitable
Kepler-129 b,0.8,0.2,2.226,0.1,0.9,1.8576,2.2223,non-habitable
Kepler-130 b,0.9,0.1,0.9673,0.1,0.9,1.7428,0.9751,non-habitable
Kepler-130 d,0.9,0.1,1.2699,0.1,0.9,0.8951,1.2662,non-habitable
Kepler-131 b,0.9,0.1,2.2401,0.1,0.9,1.503,2.2327,non-habitable
Kepler-131 c,0.1,0.9,10.5328,0.1,0.9,1.3607,10.4411,non-habitable
Kepler-132 b,0.9,0.1,1.1786,0.1,0.9,1.9993,1.1868,non-habitable
Kepler-132 c,0.9,0.1,1.2424,0.1,0.9,2.0011,1.25,non-habitable
Kepler-132 d,0.9,0.1,1.4908,0.1,0.9,1.5242,1.4911,non-habitable
Kepler-133 b,0.7,0.3,1.5491,0.1,0.9,2.0077,1.5537,non-habitable
Kepler-134 b,0.9,0.1,1.9041,0.1,0.9,2.2497,1.9076,non-habitable
Kepler-134 c,0.9,0.1,1.2149,0.1,0.9,1.7453,1.2202,non-habitable
Kepler-135 b,0.9,0.1,1.7241,0.1,0.9,2.2119,1.729,non-habitable
Kepler-135 c,0.8,0.2,1.0974,0.1,0.9,1.7221,1.1036,non-habitable
Kepler-136 b,0.9,0.1,1.9617,0.1,0.9,1.9229,1.9613,non-habitable
Kepler-136 c,0.9,0.1,1.9041,0.1,0.9,1.7362,1.9024,non-habitable
Kepler-137 b,0.9,0.1,1.4172,0.1,0.9,1.441,1.4174,non-habitable
Kepler-137 c,0.9,0.1,1.8004,0.1,0.9,1.202,1.7944,non-habitable
Kepler-138 b,0.9,0.1,0.5498,0.1,0.9,0.8024,0.5523,non-habitable
Kepler-138 c,0.9,0.1,1.331,0.1,0.9,0.8094,1.3258,non-habitable
Kepler-138 d,0.9,0.1,1.331,0.1,0.9,0.701,1.3247,non-habitable
Kepler-140 b,0.9,0.1,1.547,0.2,0.8,1.3206,1.5447,non-habitable
Kepler-140 c,0.9,0.1,1.7241,0.2,0.8,0.587,1.7127,non-habitable
Kepler-141 b,0.1,0.9,0.7794,0.1,0.9,1.6613,0.7882,non-habitable
Kepler-141 c,0.9,0.1,1.3624,0.2,0.8,0.7674,1.3564,non-habitable
Kepler-142 b,0.9,0.1,1.9041,0.1,0.9,2.9686,1.9147,non-habitable
Kepler-142 d,0.9,0.1,2.0683,0.2,0.8,0.7288,2.0549,non-habitable
Kepler-143 b,0.8,0.2,2.226,0.1,0.9,1.7586,2.2213,non-habitable
Kepler-144 b,0.9,0.1,1.2887,0.1,0.9,2.1044,1.2969,non-habitable
Kepler-144 c,0.9,0.1,1.2974,0.1,0.9,1.8076,1.3025,non-habitable
Kepler-145 b,0.8,0.2,2.4435,0.1,0.9,1.8472,2.4375,non-habitable
Kepler-145 c,0.9,0.1,3.4938,0.1,0.9,1.5935,3.4748,non-habitable
Kepler-147 b,0.9,0.1,1.4634,0.1,0.9,1.8128,1.4669,non-habitable
Kepler-147 c,0.9,0.1,2.3377,0.1,0.9,1.4892,2.3292,non-habitable
Kepler-148 b,0.7,0.3,1.5818,0.2,0.8,1.2475,1.5785,non-habitable
Kepler-149 c,0.9,0.1,1.547,0.1,0.9,0.9416,1.5409,non-habitable
Kepler-150 b,0.9,0.1,1.2149,0.1,0.9,2.044,1.2232,non-habitable
Kepler-151 c,0.9,0.1,1.9905,0.1,0.9,1.1897,1.9825,non-habitable
Kepler-152 c,0.9,0.1,2.296,0.1,0.9,0.7909,2.2809,non-habitable
Kepler-154 b,0.9,0.1,2.1663,0.1,0.9,1.2376,2.157,non-habitable
Kepler-154 e,0.9,0.1,1.4447,0.1,0.9,2.1365,1.4516,non-habitable
Kepler-154 f,0.9,0.1,1.4447,0.1,0.9,1.636,1.4466,non-habitable
Kepler-155 b,0.9,0.1,1.9905,0.1,0.9,1.3914,1.9845,non-habitable
Kepler-155 c,0.9,0.1,2.1461,0.1,0.9,0.7777,2.1324,non-habitable
Kepler-156 b,0.9,0.1,2.2052,0.1,0.9,1.7874,2.201,non-habitable
Kepler-157 b,0.9,0.1,1.28,0.1,0.9,2.7099,1.2943,non-habitable
Kepler-157 c,0.9,0.1,2.1461,0.1,0.9,1.6265,2.1409,non-habitable
Kepler-158 b,0.8,0.2,1.9427,0.1,0.9,1.0727,1.934,non-habitable
Kepler-158 c,0.9,0.1,1.8192,0.1,0.9,0.91,1.8101,non-habitable
Kepler-159 b,0.9,0.1,2.2773,0.1,0.9,1.2767,2.2673,non-habitable
Kepler-160 b,0.9,0.1,1.4735,0.1,0.9,2.0213,1.479,non-habitable
Kepler-161 b,0.9,0.1,2.0294,0.1,0.9,1.7566,2.0267,non-habitable
Kepler-161 c,0.9,0.1,1.9617,0.1,0.9,1.5832,1.9579,non-habitable
Kepler-162 b,0.9,0.1,1.2149,0.1,0.9,1.7642,1.2204,non-habitable
Kepler-163 b,0.9,0.1,1.0316,0.1,0.9,1.5944,1.0372,non-habitable
Kepler-163 c,0.9,0.1,2.1663,0.1,0.9,1.3512,2.1581,non-habitable
Kepler-164 b,0.9,0.1,1.3624,0.1,0.9,2.1135,1.3699,non-habitable
Kepler-164 d,0.9,0.1,2.3579,0.1,0.9,1.4053,2.3484,non-habitable
Kepler-165 b,0.9,0.1,2.2254,0.1,0.9,1.5816,2.219,non-habitable
Kepler-165 c,0.9,0.1,2.136,0.1,0.9,1.3135,2.1278,non-habitable
Kepler-166 b,0.9,0.1,2.1764,0.1,0.9,1.6,2.1706,non-habitable
Kepler-166 c,0.9,0.1,2.2773,0.1,0.9,1.0667,2.2652,non-habitable
Kepler-167 b,0.9,0.1,1.3898,0.1,0.9,1.5543,1.3914,non-habitable
Kepler-167 c,0.9,0.1,1.3249,0.1,0.9,1.3282,1.3249,non-habitable
Kepler-167 d,0.9,0.1,1.1828,0.1,0.9,0.9704,1.1807,non-habitable
Kepler-168 b,0.9,0.1,1.4086,0.1,0.9,2.246,1.417,non-habitable
Kepler-169 b,0.9,0.1,1.1058,0.1,0.9,1.7459,1.1122,non-habitable
Kepler-169 c,0.8,0.2,1.148,0.1,0.9,1.4577,1.1511,non-habitable
Kepler-169 d,0.9,0.1,1.2149,0.1,0.9,1.3503,1.2163,non-habitable
Kepler-169 e,0.9,0.1,2.1072,0.1,0.9,1.2822,2.099,non-habitable
Kepler-171 b,0.8,0.2,2.155,0.1,0.9,2.0559,2.154,non-habitable
Kepler-171 d,0.9,0.1,1.8091,0.2,0.8,0.6052,1.7971,non-habitable
Kepler-172 b,0.9,0.1,2.2571,0.1,0.9,2.48,2.2593,non-habitable
Kepler-172 d,0.9,0.1,2.1562,0.1,0.9,1.5472,2.1501,non-habitable
Kepler-173 b,0.9,0.1,1.2524,0.1,0.9,2.13,1.2612,non-habitable
Kepler-173 c,0.9,0.1,2.3377,0.1,0.9,1.9543,2.3339,non-habitable
Kepler-174 b,0.9,0.1,1.8753,0.1,0.9,1.154,1.8681,non-habitable
Kepler-174 c,0.9,0.1,1.436,0.1,0.9,0.8049,1.4297,non-habitable
Kepler-174 d,0.9,0.1,2.0885,0.2,0.8,0.3515,2.0711,psychroplanet
Kepler-176 b,0.9,0.1,1.3811,0.1,0.9,1.711,1.3844,non-habitable
Kepler-179 b,0.9,0.1,1.5744,0.1,0.9,2.0255,1.5789,non-habitable
Kepler-179 c,0.9,0.1,1.9041,0.1,0.9,1.6322,1.9014,non-habitable
Kepler-180 b,0.9,0.1,1.4447,0.1,0.9,1.5313,1.4456,non-habitable
Kepler-181 b,0.9,0.1,1.2337,0.1,0.9,1.864,1.24,non-habitable
Kepler-181 c,0.9,0.1,1.9041,0.1,0.9,1.8286,1.9033,non-habitable
Kepler-183 b,0.9,0.1,1.9718,0.1,0.9,1.9843,1.9719,non-habitable
Kepler-183 c,0.9,0.1,2.1764,0.1,0.9,1.6487,2.1711,non-habitable
Kepler-184 b,0.8,0.2,2.178,0.1,0.9,1.6473,2.1727,non-habitable
Kepler-184 c,0.9,0.1,1.8854,0.1,0.9,1.3297,1.8798,non-habitable
Kepler-184 d,0.9,0.1,2.3982,0.1,0.9,1.2602,2.3868,non-habitable
Kepler-185 b,0.9,0.1,1.1334,0.1,0.9,2.2526,1.1446,non-habitable
Kepler-185 c,0.9,0.1,1.9329,0.1,0.9,1.1936,1.9255,non-habitable
Kepler-186 b,0.9,0.1,1.1146,0.1,0.9,1.1225,1.1147,non-habitable
Kepler-186 c,0.9,0.1,1.2974,0.1,0.9,0.9634,1.2941,non-habitable
Kepler-186 d,0.9,0.1,1.5009,0.1,0.9,0.8365,1.4943,non-habitable
Kepler-186 e,0.9,0.1,1.2887,0.1,0.9,0.7074,1.2829,non-habitable
Kepler-186 f,0.9,0.1,1.1422,0.1,0.9,0.4561,1.1353,hypopsychroplanet
Kepler-187 b,0.9,0.1,1.3624,0.1,0.9,2.2764,1.3715,non-habitable
Kepler-188 b,0.9,0.1,1.6118,0.1,0.9,2.8541,1.6242,non-habitable
Kepler-189 b,0.8,0.2,1.148,0.1,0.9,1.2983,1.1495,non-habitable
Kepler-189 c,0.9,0.1,2.2773,0.1,0.9,1.206,2.2666,non-habitable
Kepler-190 b,0.9,0.1,1.5009,0.1,0.9,2.1539,1.5074,non-habitable
Kepler-190 c,0.9,0.1,1.4086,0.1,0.9,1.7892,1.4124,non-habitable
Kepler-191 b,0.8,0.2,1.2561,0.1,0.9,1.3646,1.2572,non-habitable
Kepler-191 c,0.9,0.1,1.7802,0.1,0.9,1.2191,1.7746,non-habitable
Kepler-191 d,0.9,0.1,2.1764,0.1,0.9,1.7309,2.1719,non-habitable
Kepler-193 b,0.9,0.1,2.296,0.1,0.9,1.8897,2.2919,non-habitable
Kepler-194 b,0.9,0.1,1.4547,0.1,0.9,2.7042,1.4672,non-habitable
Kepler-194 d,0.9,0.1,2.3061,0.1,0.9,1.1661,2.2947,non-habitable
Kepler-195 b,0.9,0.1,1.943,0.1,0.9,1.5368,1.9389,non-habitable
Kepler-195 c,0.9,0.1,1.4908,0.2,0.8,0.5563,1.4815,non-habitable
Kepler-196 b,0.9,0.1,1.8192,0.1,0.9,1.1514,1.8125,non-habitable
Kepler-196 c,0.9,0.1,2.1461,0.1,0.9,0.9469,2.1341,non-habitable
Kepler-197 b,0.9,0.1,1.0416,0.1,0.9,2.0158,1.0513,non-habitable
Kepler-197 c,0.1,0.9,2.7971,0.1,0.9,1.8414,2.7875,non-habitable
Kepler-197 d,0.8,0.2,1.1732,0.1,0.9,1.5297,1.1768,non-habitable
Kepler-197 e,0.9,0.1,0.9673,0.1,0.9,1.2793,0.9704,non-habitable
Kepler-198 c,0.9,0.1,2.3679,0.1,0.9,1.0818,2.355,non-habitable
Kepler-198 d,0.9,0.1,1.4634,0.1,0.9,2.8006,1.4768,non-habitable
Kepler-200 b,0.9,0.1,2.0395,0.1,0.9,1.7426,2.0365,non-habitable
Kepler-200 c,0.9,0.1,1.5283,0.1,0.9,1.5802,1.5288,non-habitable
Kepler-201 b,0.9,0.1,2.3579,0.1,0.9,1.5237,2.3496,non-habitable
Kepler-202 b,0.9,0.1,1.5571,0.1,0.9,1.5595,1.5571,non-habitable
Kepler-202 c,0.9,0.1,1.7716,0.1,0.9,1.0804,1.7647,non-habitable
Kepler-203 c,0.9,0.1,2.3679,0.2,0.8,1.2264,2.3565,non-habitable
Kepler-203 d,0.9,0.1,1.3811,0.2,0.8,0.8576,1.3759,non-habitable
Kepler-204 c,0.9,0.1,1.7155,0.1,0.9,1.399,1.7123,non-habitable
Kepler-205 b,0.9,0.1,1.4547,0.1,0.9,1.5357,1.4555,non-habitable
Kepler-205 c,0.9,0.1,1.5744,0.1,0.9,0.8871,1.5675,non-habitable
Kepler-206 b,0.9,0.1,1.1698,0.1,0.9,1.8096,1.1762,non-habitable
Kepler-206 c,0.9,0.1,1.6968,0.1,0.9,1.645,1.6963,non-habitable
Kepler-206 d,0.7,0.3,1.1016,0.1,0.9,1.3156,1.1037,non-habitable
Kepler-207 b,0.9,0.1,1.5095,0.1,0.9,3.3669,1.5281,non-habitable
Kepler-207 c,0.9,0.1,1.4447,0.1,0.9,2.7852,1.4581,non-habitable
Kepler-208 b,0.9,0.1,1.5571,0.1,0.9,2.4252,1.5658,non-habitable
Kepler-208 c,0.9,0.1,1.3436,0.1,0.9,2.0093,1.3503,non-habitable
Kepler-208 d,0.9,0.1,1.1698,0.1,0.9,1.7544,1.1756,non-habitable
Kepler-208 e,0.9,0.1,1.4259,0.1,0.9,1.6243,1.4279,non-habitable
Kepler-209 b,0.9,0.1,2.1663,0.1,0.9,1.4378,2.159,non-habitable
Kepler-211 b,0.9,0.1,1.2149,0.1,0.9,1.7275,1.22,non-habitable
Kepler-211 c,0.9,0.1,1.2524,0.1,0.9,1.5523,1.2554,non-habitable
Kepler-212 b,0.9,0.1,1.0681,0.1,0.9,1.5702,1.0731,non-habitable
Kepler-213 b,0.9,0.1,1.5571,0.1,0.9,2.6275,1.5678,non-habitable
Kepler-213 c,0.9,0.1,2.2456,0.1,0.9,2.2844,2.246,non-habitable
Kepler-214 c,0.9,0.1,2.0395,0.1,0.9,1.4969,2.0341,non-habitable
Kepler-215 b,0.9,0.1,1.5571,0.1,0.9,1.7131,1.5587,non-habitable
Kepler-215 c,0.9,0.1,1.6968,0.1,0.9,1.5291,1.6951,non-habitable
Kepler-215 d,0.9,0.1,2.296,0.1,0.9,1.3122,2.2862,non-habitable
Kepler-215 e,0.7,0.3,1.5389,0.1,0.9,0.9938,1.5334,non-habitable
Kepler-216 b,0.9,0.1,2.2571,0.2,0.8,1.186,2.2464,non-habitable
Kepler-217 b,0.8,0.2,2.0461,0.1,0.9,2.7331,2.053,non-habitable
Kepler-217 c,0.9,0.1,1.7716,0.1,0.9,2.3102,1.777,non-habitable
Kepler-218 b,0.9,0.1,1.4259,0.1,0.9,2.1416,1.4331,non-habitable
Kepler-220 b,0.1,0.9,0.819,0.1,0.9,1.3932,0.8247,non-habitable
Kepler-220 c,0.9,0.1,1.5095,0.1,0.9,1.2338,1.5067,non-habitable
Kepler-220 d,0.9,0.1,0.9584,0.1,0.9,0.8333,0.9571,non-habitable
Kepler-220 e,0.9,0.1,1.2887,0.1,0.9,0.7645,1.2835,non-habitable
Kepler-221 b,0.9,0.1,1.6406,0.1,0.9,2.063,1.6448,non-habitable
Kepler-223 b,0.9,0.1,1.6219,0.1,0.9,1.8487,1.6242,non-habitable
Kepler-223 c,0.9,0.1,1.9041,0.1,0.9,1.7516,1.9026,non-habitable
Kepler-223 e,0.9,0.1,2.3061,0.1,0.9,1.4887,2.2979,non-habitable
Kepler-224 b,0.9,0.1,1.3436,0.1,0.9,1.7552,1.3477,non-habitable
Kepler-224 d,0.9,0.1,2.2052,0.1,0.9,1.3277,2.1964,non-habitable
Kepler-224 e,0.9,0.1,1.8854,0.1,0.9,1.1237,1.8778,non-habitable
Kepler-225 b,0.9,0.1,1.1698,0.1,0.9,0.9643,1.1677,non-habitable
Kepler-225 c,0.9,0.1,1.7615,0.1,0.9,0.7824,1.7517,non-habitable
Kepler-226 b,0.9,0.1,1.4908,0.1,0.9,1.9103,1.495,non-habitable
Kepler-226 c,0.9,0.1,2.1764,0.1,0.9,1.8585,2.1732,non-habitable
Kepler-226 d,0.9,0.1,1.1873,0.1,0.9,1.5009,1.1904,non-habitable
Kepler-228 b,0.8,0.2,1.4089,0.1,0.9,2.4844,1.4197,non-habitable
Kepler-229 b,0.9,0.1,2.1072,0.1,0.9,1.606,2.1022,non-habitable
Kepler-230 c,0.9,0.1,1.9516,0.1,0.9,0.8443,1.9405,non-habitable
Kepler-231 b,0.8,0.2,1.5814,0.1,0.9,0.9366,1.575,non-habitable
Kepler-231 c,0.9,0.1,1.8465,0.1,0.9,0.8025,1.8361,non-habitable
Kepler-233 b,0.9,0.1,2.3377,0.1,0.9,1.5811,2.3301,non-habitable
Kepler-235 b,0.9,0.1,2.136,0.1,0.9,1.5199,2.1298,non-habitable
Kepler-235 c,0.9,0.1,1.2424,0.1,0.9,1.0941,1.2409,non-habitable
Kepler-235 d,0.9,0.1,1.9617,0.1,0.9,0.9129,1.9512,non-habitable
Kepler-235 e,0.9,0.1,2.1274,0.1,0.9,0.7442,2.1136,non-habitable
Kepler-236 b,0.9,0.1,1.5095,0.1,0.9,0.9847,1.5043,non-habitable
Kepler-236 c,0.9,0.1,1.9041,0.1,0.9,0.7716,1.8928,non-habitable
Kepler-237 b,0.9,0.1,1.3624,0.1,0.9,1.5591,1.3644,non-habitable
Kepler-237 c,0.9,0.1,1.9905,0.1,0.9,1.4289,1.9849,non-habitable
Kepler-238 b,0.9,0.1,1.6492,0.1,0.9,2.3676,1.6564,non-habitable
Kepler-238 c,0.9,0.1,2.296,0.1,0.9,1.844,2.2915,non-habitable
Kepler-238 f,0.1,0.9,2.188,0.2,0.8,0.601,2.1721,non-habitable
Kepler-239 b,0.9,0.1,2.2355,0.1,0.9,1.3338,2.2265,non-habitable
Kepler-240 b,0.9,0.1,1.3249,0.1,0.9,1.6326,1.328,non-habitable
Kepler-240 c,0.9,0.1,2.1072,0.1,0.9,1.4653,2.1008,non-habitable
Kepler-241 b,0.9,0.1,2.2355,0.1,0.9,1.225,2.2254,non-habitable
Kepler-242 c,0.9,0.1,1.9041,0.1,0.9,1.3045,1.8981,non-habitable
Kepler-243 b,0.9,0.1,2.3579,0.1,0.9,1.7736,2.3521,non-habitable
Kepler-243 c,0.9,0.1,1.9041,0.1,0.9,1.2024,1.8971,non-habitable
Kepler-244 c,0.9,0.1,1.9617,0.1,0.9,1.5306,1.9574,non-habitable
Kepler-244 d,0.9,0.1,2.2153,0.1,0.9,1.2818,2.206,non-habitable
Kepler-245 c,0.9,0.1,2.0784,0.1,0.9,1.2409,2.07,non-habitable
Kepler-245 e,0.9,0.1,1.6766,0.1,0.9,1.9407,1.6792,non-habitable
Kepler-246 b,0.8,0.2,2.155,0.1,0.9,1.8774,2.1522,non-habitable
Kepler-246 c,0.8,0.2,1.3914,0.1,0.9,1.3476,1.391,non-habitable
Kepler-247 b,0.8,0.2,1.5113,0.1,0.9,1.8623,1.5148,non-habitable
Kepler-249 b,0.9,0.1,1.0681,0.1,0.9,1.1298,1.0687,non-habitable
Kepler-249 c,0.9,0.1,1.4547,0.1,0.9,0.9601,1.4498,non-habitable
Kepler-249 d,0.9,0.1,1.5095,0.1,0.9,0.7832,1.5022,non-habitable
Kepler-250 b,0.9,0.1,1.1058,0.1,0.9,1.7053,1.1118,non-habitable
Kepler-250 c,0.9,0.1,2.1764,0.1,0.9,1.6255,2.1709,non-habitable
Kepler-250 d,0.8,0.2,1.9907,0.1,0.9,1.247,1.9833,non-habitable
Kepler-251 b,0.9,0.1,1.2887,0.1,0.9,1.8456,1.2943,non-habitable
Kepler-252 b,0.9,0.1,1.1974,0.1,0.9,1.1307,1.1967,non-habitable
Kepler-252 c,0.9,0.1,2.0582,0.1,0.9,1.0847,2.0485,non-habitable
Kepler-253 b,0.9,0.1,1.5571,0.1,0.9,1.8218,1.5597,non-habitable
Kepler-254 c,0.9,0.1,2.0582,0.1,0.9,1.5976,2.0536,non-habitable
Kepler-254 d,0.9,0.1,2.4082,0.1,0.9,1.4627,2.3987,non-habitable
Kepler-255 b,0.9,0.1,1.4908,0.1,0.9,1.7967,1.4939,non-habitable
Kepler-255 d,0.9,0.1,1.28,0.1,0.9,2.9025,1.2962,non-habitable
Kepler-256 b,0.9,0.1,1.5283,0.1,0.9,3.0103,1.5431,non-habitable
Kepler-256 c,0.9,0.1,2.0582,0.1,0.9,2.523,2.0628,non-habitable
Kepler-256 d,0.9,0.1,2.3867,0.1,0.9,2.224,2.3851,non-habitable
Kepler-256 e,0.9,0.1,2.2571,0.1,0.9,1.8501,2.253,non-habitable
Kepler-260 b,0.9,0.1,1.9142,0.1,0.9,1.5963,1.911,non-habitable
Kepler-260 c,0.9,0.1,1.668,0.1,0.9,0.8382,1.6597,non-habitable
Kepler-261 b,0.9,0.1,2.0784,0.2,0.8,0.811,2.0657,non-habitable
Kepler-261 c,0.9,0.1,1.9041,0.2,0.8,0.6372,1.8914,non-habitable
Kepler-262 b,0.9,0.1,1.3162,0.1,0.9,1.421,1.3172,non-habitable
Kepler-262 c,0.9,0.1,1.5744,0.1,0.9,1.2647,1.5713,non-habitable
Kepler-263 c,0.9,0.1,2.3679,0.1,0.9,0.9899,2.3541,non-habitable
Kepler-265 b,0.9,0.1,1.7802,0.1,0.9,1.9874,1.7823,non-habitable
Kepler-265 d,0.9,0.1,2.3982,0.2,0.8,0.7392,2.3816,non-habitable
Kepler-266 b,0.9,0.1,2.3867,0.1,0.9,2.0237,2.3831,non-habitable
Kepler-267 b,0.9,0.1,1.8955,0.1,0.9,1.5003,1.8915,non-habitable
Kepler-267 c,0.9,0.1,2.0395,0.1,0.9,1.2404,2.0315,non-habitable
Kepler-267 d,0.9,0.1,2.1764,0.1,0.9,0.8564,2.1632,non-habitable
Kepler-269 b,0.9,0.1,2.3679,0.1,0.9,2.0825,2.365,non-habitable
Kepler-269 c,0.9,0.1,1.6219,0.1,0.9,1.7267,1.6229,non-habitable
Kepler-270 b,0.9,0.1,1.9142,0.1,0.9,1.9464,1.9145,non-habitable
Kepler-270 c,0.9,0.1,1.6968,0.1,0.9,1.5255,1.6951,non-habitable
Kepler-271 b,0.9,0.1,0.8759,0.1,0.9,1.6984,0.8841,non-habitable
Kepler-271 c,0.9,0.1,0.9862,0.2,0.8,0.7833,0.9842,non-habitable
Kepler-272 b,0.9,0.1,1.3811,0.1,0.9,2.1173,1.3885,non-habitable
Kepler-272 c,0.9,0.1,1.7155,0.1,0.9,1.7837,1.7162,non-habitable
Kepler-272 d,0.9,0.1,2.1562,0.1,0.9,1.5641,2.1503,non-habitable
Kepler-273 b,0.9,0.1,1.4447,0.1,0.9,2.1399,1.4517,non-habitable
Kepler-273 c,0.9,0.1,1.8955,0.1,0.9,1.6663,1.8932,non-habitable
Kepler-274 b,0.8,0.2,1.419,0.1,0.9,1.6221,1.421,non-habitable
Kepler-274 c,0.9,0.1,1.7615,0.1,0.9,1.2379,1.7563,non-habitable
Kepler-275 b,0.9,0.1,2.2456,0.1,0.9,2.0566,2.2437,non-habitable
Kepler-276 c,0.9,0.1,2.4731,0.2,0.8,0.689,2.4553,non-habitable
Kepler-276 d,0.9,0.1,2.4158,0.1,0.9,1.076,2.4024,non-habitable
Kepler-277 b,0.1,0.9,3.4901,0.1,0.9,2.0964,3.4762,non-habitable
Kepler-277 c,0.9,0.1,3.1496,0.1,0.9,1.7047,3.1352,non-habitable
Kepler-279 c,0.9,0.1,3.5833,0.1,0.9,1.4815,3.5623,non-habitable
Kepler-279 d,0.9,0.1,2.859,0.1,0.9,1.3246,2.8437,non-habitable
Kepler-280 b,0.9,0.1,1.3898,0.1,0.9,2.4046,1.3999,non-habitable
Kepler-280 c,0.9,0.1,1.9142,0.1,0.9,1.9828,1.9149,non-habitable
Kepler-282 b,0.9,0.1,0.995,0.1,0.9,1.6391,1.0014,non-habitable
Kepler-282 c,0.9,0.1,1.1698,0.1,0.9,1.5009,1.1731,non-habitable
Kepler-282 d,0.1,0.9,4.1005,0.1,0.9,1.4623,4.0741,non-habitable
Kepler-282 e,0.9,0.1,2.973,0.2,0.8,0.7528,2.9508,non-habitable
Kepler-283 b,0.9,0.1,2.0395,0.2,0.8,0.6514,2.0256,non-habitable
Kepler-283 c,0.9,0.1,1.7342,0.1,0.9,0.6133,1.723,mesoplanet
Kepler-284 b,0.9,0.1,2.1461,0.1,0.9,1.4638,2.1393,non-habitable
Kepler-285 b,0.9,0.1,1.2974,0.1,0.9,2.0613,1.305,non-habitable
Kepler-285 c,0.9,0.1,1.0958,0.1,0.9,1.5656,1.1005,non-habitable
Kepler-286 b,0.9,0.1,1.2061,0.1,0.9,2.4392,1.2184,non-habitable
Kepler-286 c,0.9,0.1,1.3249,0.1,0.9,2.0356,1.332,non-habitable
Kepler-286 d,0.9,0.1,1.2887,0.1,0.9,1.7255,1.2931,non-habitable
Kepler-286 e,0.9,0.1,1.6968,0.1,0.9,1.1478,1.6913,non-habitable
Kepler-287 b,0.9,0.1,2.2355,0.1,0.9,1.4593,2.2277,non-habitable
Kepler-288 b,0.8,0.2,1.539,0.1,0.9,2.0227,1.5438,non-habitable
Kepler-289 b,0.9,0.1,1.9325,0.1,0.9,1.1986,1.9252,non-habitable
Kepler-290 b,0.9,0.1,2.1562,0.1,0.9,1.2811,2.1474,non-habitable
Kepler-291 b,0.9,0.1,2.0683,0.1,0.9,2.3867,2.0715,non-habitable
Kepler-291 c,0.9,0.1,1.8004,0.1,0.9,2.0269,1.8027,non-habitable
Kepler-292 b,0.9,0.1,1.28,0.2,0.8,1.0456,1.2777,non-habitable
Kepler-292 c,0.9,0.1,1.4172,0.1,0.9,1.8789,1.4218,non-habitable
Kepler-292 d,0.9,0.1,2.136,0.1,0.9,1.684,2.1315,non-habitable
Kepler-292 f,0.9,0.1,2.2571,0.1,0.9,1.2528,2.2471,non-habitable
Kepler-294 b,0.8,0.2,1.6266,0.1,0.9,2.2203,1.6325,non-habitable
Kepler-295 b,0.9,0.1,1.1873,0.3,0.7,0.3864,1.1793,non-habitable
Kepler-295 c,0.9,0.1,1.1334,0.1,0.9,1.2051,1.1341,non-habitable
Kepler-295 d,0.8,0.2,1.2737,0.1,0.9,1.0848,1.2718,non-habitable
Kepler-296 b,0.9,0.1,0.9306,0.1,0.9,1.3116,0.9344,non-habitable
Kepler-296 c,0.9,0.1,2.0582,0.1,0.9,1.2963,2.0506,non-habitable
Kepler-296 d,0.9,0.1,2.1764,0.1,0.9,0.9384,2.164,non-habitable
Kepler-296 e,0.9,0.1,1.4273,0.1,0.9,0.6254,1.4193,mesoplanet
Kepler-296 f,0.9,0.1,1.678,0.2,0.8,0.3117,1.6643,psychroplanet
Kepler-298 b,0.9,0.1,1.8753,0.1,0.9,1.1438,1.868,non-habitable
Kepler-298 c,0.9,0.1,1.8465,0.3,0.7,0.3149,1.8312,non-habitable
Kepler-298 d,0.9,0.1,2.4082,0.1,0.9,0.7066,2.3912,mesoplanet
Kepler-299 b,0.9,0.1,1.28,0.1,0.9,2.2529,1.2897,non-habitable
Kepler-299 d,0.9,0.1,1.7802,0.1,0.9,1.4862,1.7773,non-habitable
Kepler-299 e,0.9,0.1,1.7903,0.1,0.9,1.145,1.7838,non-habitable
Kepler-300 b,0.9,0.1,1.6032,0.1,0.9,1.6045,1.6032,non-habitable
Kepler-300 c,0.9,0.1,2.1562,0.1,0.9,1.1558,2.1462,non-habitable
Kepler-301 b,0.9,0.1,1.2974,0.1,0.9,2.2983,1.3074,non-habitable
Kepler-301 c,0.9,0.1,1.2974,0.1,0.9,1.8399,1.3028,non-habitable
Kepler-301 d,0.9,0.1,1.6766,0.2,0.8,0.8012,1.6678,non-habitable
Kepler-303 b,0.9,0.1,0.8759,0.1,0.9,1.4073,0.8812,non-habitable
